,Simulation,Phase,VS1A2,VS1A3,VS2A4,VS2A5,VS3A5,VS3A6,VS4A7,VS5A8,VS6A9,VS7A10,VS8A10,VS9A10,VS10A11,Test Result
18,10,After Learning,17.140098281624997,25.721249999995,18.049945886099998,0.0,0.0,27.07499999999954,18.999998442000003,0.0,28.499999999999996,19.99999998,0.0,30.0,0,3
19,10,After Relearning,17.140098281624997,25.721249999995,0.01804994588610001,27.047925,17.8694997189615,0.0027074999999999495,18.999999981,0.0,28.5,19.9999999998,0.0,30.0,0,3
20,11,After Learning,17.10197042269725,25.721249999999998,18.0270765,0.0,0.0,27.075,18.9998784,0.0,28.5,19.999998,0.0,30.0,0,3
21,11,After Relearning,17.10197042269725,25.721249999999998,1.8027076499999934e-05,0.0,18.048194496405,0.27075000000000005,18.999999981,0.0,28.5,19.9999999998,0.0,30.0,0,3
22,12,After Learning,17.14749842989808,25.72124793578439,18.04999994403904,0.0,0.0,27.074999952968017,18.99999999997587,0.0,28.4999999996637,19.9999999999998,0.0,29.999999999997,0,3
23,12,After Relearning,17.14749842989808,25.72124793578439,1.804999994403899e-05,0.0,18.048194999999904,0.2707499995296798,18.999999999999996,0.0,28.4999999996637,20.0,0.0,29.999999999997,0,3
24,13,After Learning,17.147499999997994,0.0,18.04999999999977,0.0,0.0,0.0,18.999999999999996,0.0,23.085,20.0,0.0,29.7,0,2
25,13,After Relearning,17.147499999997994,0.0,0.018049999999999733,26.843238,18.031950000000002,0.0,19.0,0.0,28.48689,20.0,0.0,29.9997,0,2
26,14,After Learning,17.141898357585,25.721249999999884,18.047603682,0.0,0.0,27.07499999999996,18.99998613,0.0,28.5,19.9999998,0.0,30.0,0,3
27,14,After Relearning,17.141898357585,25.721249999999884,1.8047603682000017e-05,0.0,0.0,2.7074999999999913e-05,18.99998613,0.0,28.5,19.9999998,0.0,30.0,0,3
28,15,After Learning,17.147499999999983,25.721157137027845,18.049999999999997,0.0,0.0,27.07498988478,19.0,0.0,28.4999999715,20.0,0.0,29.9999999997,0,3
29,15,After Relearning,17.147499999999983,25.721157137027845,1.804999999999995e-05,0.0,17.869500000000002,0.002707498988478,19.0,0.0,28.4999999715,20.0,0.0,29.9999999997,0,3
30,16,After Learning,17.1473840890731,25.72124999999992,18.04999325652,0.0,0.0,27.074999999999996,18.999999827099998,0.0,28.5,19.999999998,0.0,30.0,0,3
31,16,After Relearning,17.1473840890731,25.72124999999992,1.8049993256519936e-05,0.0,18.049819499911465,2.7074999999999996,18.999999999997417,0.0,28.5,19.99999999999998,0.0,30.0,0,3
32,17,After Learning,17.14749999964054,16.875712125,18.049999999982195,0.0,0.0,25.6589775,18.999999999999723,0.0,28.39455,19.999999999999996,0.0,29.997,0,2
33,17,After Relearning,17.14749999964054,16.875712125,1.804999999998217e-05,0.0,16.244999999999763,0.0002565897749999993,18.999999999999968,0.0,28.39455,20.0,0.0,29.997,0,2
34,18,After Learning,17.147499999991823,25.3135681875,18.049999999998192,0.0,0.0,27.04061475,18.999999999999996,0.0,28.4984325,20.0,0.0,29.99997,0,3
35,18,After Relearning,17.147499999991823,25.3135681875,0.1804999999999819,27.072285823305,18.031950000000002,0.02704061474999997,19.0,0.0,28.49999974065,20.0,0.0,29.999999997,0,3
36,19,After Learning,17.14602728181825,25.721249999999365,18.04993272765,0.0,0.0,27.074999999999967,18.999998442000003,0.0,28.5,19.99999998,0.0,30.0,0,3
37,19,After Relearning,17.14602728181825,25.721249999999365,0.018049932727649987,27.047925,18.03194995565115,0.02707499999999996,18.999999997929002,0.0,28.5,19.999999999979998,0.0,30.0,0,3
38,20,After Learning,17.1475,23.811629808374995,18.05,0.0,0.0,26.843238,19.0,0.0,28.48689,20.0,0.0,29.9997,0,3
39,20,After Relearning,17.1475,23.811629808374995,1.804999999999995e-05,0.0,18.031950000000002,0.026843237999999964,19.0,0.0,28.48689,20.0,0.0,29.9997,0,3
40,21,After Learning,17.147499325435867,25.720979435779167,18.049999309407,0.0,0.0,27.074899091474997,18.999999997929002,0.0,28.49999974065,19.999999999979998,0.0,29.999999997,0,3
41,21,After Relearning,17.147499325435867,25.720979435779167,1.8049999309406992,27.074729249867197,17.869499999631234,0.002707489909147494,18.99999999997587,0.0,28.499999999996124,19.9999999999998,0.0,29.99999999999997,0,3
42,22,After Learning,17.147499999639074,25.721015381045998,18.049999999982195,0.0,0.0,27.074918829149997,18.999999999999723,0.0,28.499997663,19.999999999999996,0.0,29.99999997,0,3
43,22,After Relearning,17.147499999639074,25.721015381045998,1.8049999999982198,27.074729248781622,0.0,2.7074918829149978e-05,18.999999999999723,0.0,28.499999999963805,19.999999999999996,0.0,29.9999999999997,0,3
44,23,After Learning,0.0,25.72124999999995,15.79014,0.0,0.0,27.07499999999998,18.929699999999997,0.0,28.5,19.998,0.0,30.0,0,3
45,23,After Relearning,0.0,25.72124999999995,0.15790139999999986,27.0722925,18.02970819,0.02707499999999996,18.9998784,0.0,28.5,19.999998,0.0,30.0,0,3
46,24,After Learning,17.143698433544998,25.721249999999937,18.0487879425,0.0,0.0,27.075,18.99998613,0.0,28.5,19.9999998,0.0,30.0,0,3
47,24,After Relearning,17.143698433544998,25.721249999999937,0.0018048787942499984,26.80425,18.031949600372997,0.027074999999999988,18.999999981,0.0,28.5,19.9999999998,0.0,30.0,0,3
48,25,After Learning,17.147499993661796,25.721196842203334,18.049999999370325,0.0,0.0,27.07499758247325,18.999999999997417,0.0,28.4999999715,19.99999999999998,0.0,29.9999999997,0,3
49,25,After Relearning,17.147499993661796,25.721196842203334,18.049999999370325,27.07497292499821,16.24499999999779,0.0002707499758247316,18.999999999999723,0.0,28.499999999999957,19.999999999999996,0.0,30.0,0,3
50,26,After Learning,16.920714023999995,25.721249999999863,18.0270765,0.0,0.0,27.075,18.998955,0.0,28.5,19.99998,0.0,30.0,0,3
51,26,After Relearning,16.920714023999995,25.721249999999863,1.8027076499999934e-05,0.0,16.244106525,0.0002707499999999997,18.9998784,0.0,28.5,19.999998,0.0,30.0,0,3
52,27,After Learning,17.147497406149878,25.721245069613445,18.049999901537248,0.0,0.0,27.0749998325682,18.999999997929002,0.0,28.4999999968935,19.999999999979998,0.0,29.99999999997,0,3
53,27,After Relearning,17.147497406149878,25.721245069613445,1.8049999901537248,27.074729249998455,18.04819499999204,0.27074999832568203,18.999999999999723,0.0,28.499999999999957,19.999999999999996,0.0,30.0,0,3
54,28,After Learning,17.147343587364,25.721249940276593,18.04999325652,0.0,0.0,27.074999997969915,18.999999827099998,0.0,28.499999999963805,19.999999998,0.0,29.9999999999997,0,3
55,28,After Relearning,17.147343587364,25.721249940276593,1.8049993256519936e-05,0.0,18.048194999320955,0.27074999997969895,18.99999999997587,0.0,28.499999999963805,19.9999999999998,0.0,29.9999999999997,0,3
56,29,After Learning,17.147499999992057,25.72108037110096,18.049999999999006,0.0,0.0,27.074918829149997,18.999999999999996,0.0,28.499997663,20.0,0.0,29.99999997,0,3
57,29,After Relearning,17.147499999992057,25.72108037110096,1.8049999999998975e-05,0.0,0.0,2.7074918829149978e-05,18.999999999999996,0.0,28.499997663,20.0,0.0,29.99999997,0,3
58,30,After Learning,17.147499999989314,25.710147422437498,18.04999999999964,0.0,0.0,27.0702212625,19.0,0.0,28.4998176,20.0,0.0,29.999997,0,3
59,30,After Relearning,17.147499999989314,25.710147422437498,1.8049999999999642,27.074729150093248,18.0498195,2.707022126249999,19.0,0.0,28.4999999968935,20.0,0.0,29.99999999997,0,3
60,31,After Learning,17.147499999999678,0.0,18.049999999999926,0.0,0.0,0.0,19.0,0.0,27.701999999999998,20.0,0.0,29.97,0,2
61,31,After Relearning,17.147499999999678,0.0,18.049999999999926,27.074899091474997,18.04998195,0.0,19.0,0.0,28.499997663,20.0,0.0,29.99999997,0,2
62,32,After Learning,16.571949306749996,25.721249999999817,17.98760115,0.0,0.0,27.07499999999999,18.998955,0.0,28.5,19.99998,0.0,30.0,0,3
63,32,After Relearning,16.571949306749996,25.721249999999817,1.7987601149999967e-05,0.0,18.04819054887,0.27075000000000005,18.999999827099998,0.0,28.5,19.999999998,0.0,30.0,0,3
64,33,After Learning,17.140098281624997,25.721249999915578,18.04966955865,0.0,0.0,27.074999999997527,18.999998442000003,0.0,28.499999999999996,19.99999998,0.0,30.0,0,3
65,33,After Relearning,17.140098281624997,25.721249999915578,1.8049669558649981,27.07472925,18.04819499379441,0.2707499999999752,18.999999999775795,0.0,28.5,19.999999999998,0.0,30.0,0,3
66,34,After Learning,17.140548300615,25.721249999999785,18.046814174999998,0.0,0.0,27.074999999999996,18.9998784,0.0,28.5,19.999998,0.0,30.0,0,3
67,34,After Relearning,17.140548300615,25.721249999999785,0.01804681417499998,27.047925,18.048194496405,0.27075000000000005,18.999999981,0.0,28.5,19.9999999998,0.0,30.0,0,3
68,35,After Learning,11.250474749999999,25.721249999999998,17.105985,0.0,0.0,27.075,18.929699999999997,0.0,28.5,19.998,0.0,30.0,0,3
69,35,After Relearning,11.250474749999999,25.721249999999998,0.01710598499999999,27.047925,18.047866851,0.27075000000000005,18.99998613,0.0,28.5,19.9999998,0.0,30.0,0,3
70,36,After Learning,0.0,25.721249999999987,0.0,0.0,0.0,27.074999999999996,15.389999999999999,0.0,28.5,19.8,0.0,30.0,0,3
71,36,After Relearning,0.0,25.721249999999987,0.0,27.0722925,13.158449999999998,0.0002707499999999997,18.468,0.0,28.5,19.98,0.0,30.0,0,3
72,37,After Learning,17.1475,25.716053921681247,18.05,0.0,0.0,27.07436617425,19.0,0.0,28.499979194999998,20.0,0.0,29.9999997,0,3
73,37,After Relearning,17.1475,25.716053921681247,18.05,27.07497292360374,18.048195,0.27074366174249986,19.0,0.0,28.499999999963805,20.0,0.0,29.9999999999997,0,3
74,38,After Learning,17.147499999999972,0.0,18.049999999999997,0.0,0.0,19.737675,19.0,0.0,27.701999999999998,20.0,0.0,29.97,0,2
75,38,After Relearning,17.147499999999972,0.0,1.8049999999999997,27.074168797499997,18.031950000000002,0.01973767500000001,19.0,0.0,28.499979194999998,20.0,0.0,29.9999997,0,2
76,39,After Learning,17.147499999924747,25.721233516500927,18.049999999980876,0.0,0.0,27.07499876673375,18.999999999999968,0.0,28.4999999715,20.0,0.0,29.9999999997,0,3
77,39,After Relearning,17.147499999924747,25.721233516500927,1.804999999998087e-05,0.0,16.244999999999973,0.00027074998766733705,18.999999999999996,0.0,28.4999999715,20.0,0.0,29.9999999997,0,3
78,40,After Learning,15.75066465,25.72124973507282,17.895491999999997,0.0,0.0,27.07499998257453,18.99126,0.0,28.4999999996637,19.9998,0.0,29.999999999997,0,3
79,40,After Relearning,15.75066465,25.72124973507282,0.017895491999999985,27.047924999990713,16.2375273,0.000270749999825745,18.998955,0.0,28.499999999999588,19.99998,0.0,29.999999999999996,0,3
80,41,After Learning,11.250474749999999,25.721249999999998,13.158449999999998,0.0,0.0,27.075,18.468,0.0,28.5,19.98,0.0,30.0,0,3
81,41,After Relearning,11.250474749999999,25.721249999999998,0.1315845,27.0722925,17.7639075,0.002707499999999998,18.99126,0.0,28.5,19.9998,0.0,30.0,0,3
82,42,After Learning,17.147499999921067,25.709472393952503,18.049999999998388,0.0,0.0,27.074168797499997,18.999999999999996,0.0,28.499979194999998,20.0,0.0,29.9999997,0,3
83,42,After Relearning,17.147499999921067,25.709472393952503,1.804999999999838e-05,0.0,16.244999999999997,0.0002707416879749996,19.0,0.0,28.499979194999998,20.0,0.0,29.9999997,0,3
84,43,After Learning,17.14749998543372,25.721249964076232,18.04999998838302,0.0,0.0,27.074999999793675,18.99999999997587,0.0,28.499999999999588,19.9999999999998,0.0,29.999999999999996,0,3
85,43,After Relearning,17.14749998543372,25.721249964076232,0.0018049999988382984,26.804249999999925,18.031949999999334,0.027074999999793625,18.999999999999968,0.0,28.499999999999996,20.0,0.0,30.0,0,3
86,44,After Learning,17.123222569499998,25.721249999933285,18.046814174999998,0.0,0.0,27.074999999996976,18.9998784,0.0,28.499999999999957,19.999998,0.0,30.0,0,3
87,44,After Relearning,17.123222569499998,25.721249999933285,0.1804681417499998,27.0722925,18.0498194333955,2.7074999999996976,18.999999997929002,0.0,28.5,19.999999999979998,0.0,30.0,0,3
88,45,After Learning,17.100721619999998,25.721249999999973,18.046814174999998,0.0,0.0,27.074999999999996,18.9998784,0.0,28.5,19.999998,0.0,30.0,0,3
89,45,After Relearning,17.100721619999998,25.721249999999973,0.0001804681417499998,24.3675,18.048194496405,0.27075000000000005,18.999999981,0.0,28.5,19.9999999998,0.0,30.0,0,3
90,46,After Learning,17.1475,0.0,18.05,0.0,0.0,0.0,19.0,0.0,23.085,20.0,0.0,29.7,0,2
91,46,After Relearning,17.1475,0.0,1.8049999999999997,27.0702212625,18.048195,0.0,19.0,0.0,28.4998176,20.0,0.0,29.999997,0,2
92,47,After Learning,17.147399839737748,25.72124997002323,18.04999325652,0.0,0.0,27.074999997969915,18.999999827099998,0.0,28.499999999963805,19.999999998,0.0,29.9999999999997,0,3
93,47,After Relearning,17.147399839737748,25.72124997002323,1.8049993256519983,27.074729249999983,18.049819499911465,2.7074999997969904,18.999999999997417,0.0,28.5,19.99999999999998,0.0,30.0,0,3
94,48,After Learning,17.144598471524997,25.72124999999988,18.04991693751,0.0,0.0,27.074999999999996,18.999999827099998,0.0,28.5,19.999999998,0.0,30.0,0,3
95,48,After Relearning,17.144598471524997,25.72124999999988,0.1804991693750999,27.0722925,16.244999852170498,0.0002707499999999997,18.999999981,0.0,28.5,19.9999999998,0.0,30.0,0,3
96,49,After Learning,17.14749998586372,25.720605469998482,18.04999999984403,0.0,0.0,27.07436617425,18.999999999997417,0.0,28.499979194999998,19.99999999999998,0.0,29.9999997,0,3
97,49,After Relearning,17.14749998586372,25.720605469998482,1.8049999999844015e-05,0.0,18.04819499999999,0.27074366174249986,19.0,0.0,28.499979194999998,20.0,0.0,29.9999997,0,3
98,50,After Learning,17.147385214120575,25.721249999568727,18.0499991778225,0.0,0.0,27.074999999766042,18.999999981,0.0,28.499999999999957,19.9999999998,0.0,30.0,0,3
99,50,After Relearning,17.147385214120575,25.721249999568727,0.18049999177822507,27.0722925,18.031949999468782,0.027074999999766064,18.99999999997587,0.0,28.5,19.9999999999998,0.0,30.0,0,3
100,51,After Learning,17.147499999999983,25.72123301022956,18.05,0.0,0.0,27.07499876673375,19.0,0.0,28.4999999715,20.0,0.0,29.9999999997,0,3
101,51,After Relearning,17.147499999999983,25.72123301022956,0.00018049999999999967,24.3674999756325,18.048195,0.27074998766733716,19.0,0.0,28.4999999968935,20.0,0.0,29.99999999997,0,3
102,52,After Learning,0.0,25.72124999999942,13.158449999999998,0.0,0.0,27.07499999999996,18.468,0.0,28.5,19.98,0.0,30.0,0,3
103,52,After Relearning,0.0,25.72124999999942,1.315844999999999e-05,0.0,17.7639075,0.0027074999999999946,18.99126,0.0,28.5,19.9998,0.0,30.0,0,3
104,53,After Learning,17.147492093630703,25.72124999994809,18.0499991778225,0.0,0.0,27.074999999996976,18.999999981,0.0,28.499999999999957,19.9999999998,0.0,30.0,0,3
105,53,After Relearning,17.147492093630703,25.72124999994809,1.8049999177822507,27.07472925,18.031949999468782,0.02707499999999699,18.99999999997587,0.0,28.5,19.9999999999998,0.0,30.0,0,3
106,54,After Learning,17.111972094749998,25.721249979560444,18.046814174999998,0.0,0.0,27.07499998257453,18.9998784,0.0,28.4999999996637,19.999998,0.0,29.999999999997,0,3
107,54,After Relearning,17.111972094749998,25.721249979560444,1.8046814174999985e-05,0.0,16.244896032,0.000270749999825745,18.99998613,0.0,28.4999999996637,19.9999998,0.0,29.999999999997,0,3
108,55,After Learning,17.144035947787497,25.72124999907258,18.049945886099998,0.0,0.0,27.074999999973286,18.999998442000003,0.0,28.499999999999588,19.99999998,0.0,29.999999999999996,0,3
109,55,After Relearning,17.144035947787497,25.72124999907258,0.0018049945886100018,26.804249999999925,17.8694997189615,0.0027074999999973266,18.999999981,0.0,28.499999999999996,19.9999999998,0.0,30.0,0,3
110,56,After Learning,17.147498528902254,25.721249999889885,18.04999998838302,0.0,0.0,27.074999999973286,18.999999999775795,0.0,28.499999999999588,19.999999999998,0.0,29.999999999999996,0,3
111,56,After Relearning,17.147498528902254,25.721249999889885,0.18049999988383014,27.0722925,18.049819499999884,2.707499999997328,18.999999999999996,0.0,28.5,20.0,0.0,30.0,0,3
112,57,After Learning,11.250474749999999,25.721249999999998,17.105985,0.0,0.0,27.075,18.929699999999997,0.0,28.5,19.998,0.0,30.0,0,3
113,57,After Relearning,11.250474749999999,25.721249999999998,0.17105985,27.0722925,18.047866851,0.27075000000000005,18.99998613,0.0,28.5,19.9999998,0.0,30.0,0,3
114,58,After Learning,16.9882168725,25.721249999999944,18.04286664,0.0,0.0,27.074999999999996,18.9998784,0.0,28.5,19.999998,0.0,30.0,0,3
115,58,After Relearning,16.9882168725,25.721249999999944,0.0018042866639999995,26.80425,0.0,2.7074999999999967e-05,18.9998784,0.0,28.5,19.999998,0.0,30.0,0,3
116,59,After Learning,17.147499999999997,16.875712125,18.05,0.0,0.0,19.737675,19.0,0.0,27.701999999999998,20.0,0.0,29.97,0,2
117,59,After Relearning,17.147499999999997,16.875712125,0.018049999999999983,27.020877074999998,18.048195,0.1973767500000001,19.0,0.0,28.4984325,20.0,0.0,29.99997,0,2
118,60,After Learning,17.145386004757498,25.721249999993983,18.0495774495,0.0,0.0,27.07499999999966,18.99998613,0.0,28.499999999999996,19.9999998,0.0,30.0,0,3
119,60,After Relearning,17.145386004757498,25.721249999993983,0.018049577449499976,27.047925,18.049819492608524,2.707499999999964,18.999999999775795,0.0,28.5,19.999999999998,0.0,30.0,0,3
120,61,After Learning,17.147499998583267,25.721241836227005,18.04999999986245,0.0,0.0,27.074999911518898,18.999999999999723,0.0,28.4999999996637,19.999999999999996,0.0,29.999999999997,0,3
121,61,After Relearning,17.147499998583267,25.721241836227005,1.8049999999862436,27.074729249999834,18.048195,0.2707499991151887,19.0,0.0,28.499999999999996,20.0,0.0,30.0,0,3
122,62,After Learning,17.146747312202248,25.721249999999372,18.049906410749998,0.0,0.0,27.07499999999966,18.999998442000003,0.0,28.499999999999996,19.99999998,0.0,30.0,0,3
123,62,After Relearning,17.146747312202248,25.721249999999372,0.00018049906410749945,24.367499999999996,16.24499866791,0.00027074999999999625,18.999999827099998,0.0,28.5,19.999999998,0.0,30.0,0,3
124,63,After Learning,17.100721619999998,25.72124999999647,18.046814174999998,0.0,0.0,27.07499999999998,18.9998784,0.0,28.5,19.999998,0.0,30.0,0,3
125,63,After Relearning,17.100721619999998,25.72124999999647,1.8046814174999994,27.07472925,18.0498194333955,2.707499999999996,18.999999997929002,0.0,28.5,19.999999999979998,0.0,30.0,0,3
126,64,After Learning,16.976966397749997,25.721078176264406,18.0270765,0.0,0.0,27.074918829149997,18.998955,0.0,28.499997663,19.99998,0.0,29.99999997,0,3
127,64,After Relearning,16.976966397749997,25.721078176264406,0.0018027076499999954,26.80424957844225,17.8693066845,0.002707491882915001,18.99998613,0.0,28.4999999715,19.9999998,0.0,29.9999999997,0,3
128,65,After Learning,15.75066465,25.72124999999423,18.0270765,0.0,0.0,27.07499999999996,18.998955,0.0,28.5,19.99998,0.0,30.0,0,3
129,65,After Relearning,15.75066465,25.72124999999423,1.8027076499999934e-05,0.0,18.0498189070575,2.707499999999996,18.999999981,0.0,28.5,19.9999999998,0.0,30.0,0,3
130,66,After Learning,17.1475,25.720441606833745,18.05,0.0,0.0,27.074800403099996,19.0,0.0,28.499997663,20.0,0.0,29.99999997,0,3
131,66,After Relearning,17.1475,25.720441606833745,18.05,27.074972924847213,18.048195,0.27074800403099974,19.0,0.0,28.499999999996124,20.0,0.0,29.99999999999997,0,3
132,67,After Learning,17.147499999978656,25.583579581499997,18.04999999999798,0.0,0.0,27.068247495,18.999999999999968,0.0,28.4998176,20.0,0.0,29.999997,0,3
133,67,After Relearning,17.147499999978656,25.583579581499997,1.8049999999997972,27.074729150093248,18.0498195,2.706824749500001,19.0,0.0,28.4999999968935,20.0,0.0,29.99999999997,0,3
134,68,After Learning,16.538197882499997,25.72124999615865,18.020497275,0.0,0.0,27.07499999986473,18.9998784,0.0,28.499999999999588,19.999998,0.0,29.999999999999996,0,3
135,68,After Relearning,16.538197882499997,25.72124999615865,0.018020497274999964,27.04792499999999,18.048194496405,0.2707499999986469,18.999999981,0.0,28.5,19.9999999998,0.0,30.0,0,3
136,69,After Learning,17.147499386987214,0.0,18.04999997522457,0.0,0.0,0.0,18.999999999775795,0.0,23.085,19.999999999998,0.0,29.7,0,2
137,69,After Relearning,17.147499386987214,0.0,0.00018049999975224581,19.737675,18.04819499999914,0.0,18.999999999999968,0.0,27.701999999999998,20.0,0.0,29.97,0,2
138,70,After Learning,0.0,25.721249999999753,13.158449999999998,0.0,0.0,27.07499999999998,18.468,0.0,28.5,19.98,0.0,30.0,0,3
139,70,After Relearning,0.0,25.721249999999753,0.013158450000000002,27.047925,0.0,2.7074999999999913e-05,18.468,0.0,28.5,19.98,0.0,30.0,0,3
140,71,After Learning,17.1305803799865,25.721249999909645,18.0482616045,0.0,0.0,27.074999999996976,18.99998613,0.0,28.499999999999957,19.9999998,0.0,30.0,0,3
141,71,After Relearning,17.1305803799865,25.721249999909645,1.8048261604499945e-05,0.0,18.048194943792296,0.27074999999996985,18.999999997929002,0.0,28.499999999999957,19.999999999979998,0.0,30.0,0,3
142,72,After Learning,11.250474749999999,25.721249999999998,17.105985,0.0,0.0,27.075,18.929699999999997,0.0,28.5,19.998,0.0,30.0,0,3
143,72,After Relearning,11.250474749999999,25.721249999999998,0.17105985,27.0722925,18.047866851,0.27075000000000005,18.99998613,0.0,28.5,19.9999998,0.0,30.0,0,3
144,73,After Learning,17.140098281624997,25.721249980558177,18.0495774495,0.0,0.0,27.074999998877846,18.99998613,0.0,28.499999999996124,19.9999998,0.0,29.99999999999997,0,3
145,73,After Relearning,17.140098281624997,25.721249980558177,1.8049577449499963e-05,0.0,18.049819492608524,2.7074999998877836,18.999999999775795,0.0,28.499999999996124,19.999999999998,0.0,29.99999999999997,0,3
146,74,After Learning,16.200683639999998,25.721249999999998,17.895491999999997,0.0,0.0,27.075,18.998955,0.0,28.5,19.99998,0.0,30.0,0,3
147,74,After Relearning,16.200683639999998,25.721249999999998,1.7895491999999963e-05,0.0,18.0319188096,0.027074999999999988,18.999998442000003,0.0,28.5,19.99999998,0.0,30.0,0,3
148,75,After Learning,17.14749999676407,25.721249990896805,18.04999999984403,0.0,0.0,27.07499999950945,18.999999999997417,0.0,28.499999999996124,19.99999999999998,0.0,29.99999999999997,0,3
149,75,After Relearning,17.14749999676407,25.721249990896805,0.0018049999999844024,26.804249999999318,18.031949999999927,0.027074999999509408,18.999999999999996,0.0,28.499999999999957,20.0,0.0,30.0,0,3
150,76,After Learning,17.1474999998197,25.721249960532337,18.049999999982195,0.0,0.0,27.074999976653228,18.999999999999723,0.0,28.4999999996637,19.999999999999996,0.0,29.999999999997,0,3
151,76,After Relearning,17.1474999998197,25.721249960532337,0.00018049999999982165,24.367499999712464,18.048195,0.27074999976653213,19.0,0.0,28.499999999963805,20.0,0.0,29.9999999999997,0,3
152,77,After Learning,17.14734032472632,25.72124995825597,18.049989308985,0.0,0.0,27.07499998257453,18.999999827099998,0.0,28.4999999996637,19.999999998,0.0,29.999999999997,0,3
153,77,After Relearning,17.14734032472632,25.72124995825597,0.18049989308984982,27.072292499998717,18.0319499951265,0.02707499998257451,18.999999999775795,0.0,28.499999999999957,19.999999999998,0.0,30.0,0,3
154,78,After Learning,17.147499994164082,25.72117287261686,18.049999999982195,0.0,0.0,27.074918829149997,18.999999999999723,0.0,28.499997663,19.999999999999996,0.0,29.99999997,0,3
155,78,After Relearning,17.147499994164082,25.72117287261686,0.01804999999998219,27.047924933476725,0.0,2.7074918829149978e-05,18.999999999999723,0.0,28.4999999968935,19.999999999999996,0.0,29.99999999997,0,3
156,79,After Learning,17.139389501715748,25.721249999999994,18.049702454775,0.0,0.0,27.075,18.999999827099998,0.0,28.5,19.999999998,0.0,30.0,0,3
157,79,After Relearning,17.139389501715748,25.721249999999994,0.18049702454774974,27.0722925,17.869499968972047,0.002707499999999998,18.999999997929002,0.0,28.5,19.999999999979998,0.0,30.0,0,3
158,80,After Learning,17.14749999999901,25.721235187196427,18.049999999999976,0.0,0.0,27.074999852305876,19.0,0.0,28.4999999996637,20.0,0.0,29.999999999997,0,3
