,Simulation,Phase,VS1A2,VS1A3,VS2A4,VS2A5,VS3A5,VS3A6,VS4A7,VS5A8,VS6A9,VS7A10,VS8A10,VS9A10,VS10A11,Test Result
54,28,After Learning,17.147181580527597,25.72124999999947,18.04999325652,0.0,0.0,27.07499999999999,18.999999827099998,0.0,28.5,19.999999998,0.0,30.0,0,3
55,28,After Relearning,17.147181580527597,25.72124999999947,18.04999325652,0.0,0.0,27.07499999999999,38.99799999997587,0.0,28.5,19.9999999999998,0.0,30.0,0,3
56,29,After Learning,16.538197882499997,25.721249999998555,18.01391805,0.0,0.0,27.07499999999996,18.998955,0.0,28.5,19.99998,0.0,30.0,0,3
57,29,After Relearning,16.538197882499997,25.721249999998555,18.01391805,0.0,0.0,27.07499999999996,38.9979998271,0.0,28.5,19.999999998,0.0,30.0,0,3
58,30,After Learning,0.0,25.721249999999998,15.79014,0.0,0.0,27.075,18.929699999999997,0.0,28.5,19.998,0.0,30.0,0,3
59,30,After Relearning,0.0,25.721249999999998,15.79014,0.0,0.0,27.075,38.99798613,0.0,28.5,19.9999998,0.0,30.0,0,3
60,31,After Learning,0.0,25.721249999999998,13.158449999999998,0.0,0.0,27.075,18.468,0.0,28.5,19.98,0.0,30.0,0,3
61,31,After Relearning,0.0,25.721249999999998,13.158449999999998,0.0,0.0,27.075,38.9978784,0.0,28.5,19.999998,0.0,30.0,0,3
62,32,After Learning,17.1475,0.0,18.05,0.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0,27.0,0,2
63,32,After Relearning,17.1475,0.0,18.05,0.0,0.0,0.0,38.998,0.0,28.48689,20.0,0.0,29.9997,0,2
64,33,After Learning,17.14749999966135,25.71978345406087,18.049999999988124,0.0,0.0,27.0749484356625,18.999999999999996,0.0,28.49999974065,20.0,0.0,29.999999997,0,3
65,33,After Relearning,17.14749999966135,25.71978345406087,18.049999999988124,0.0,0.0,27.0749484356625,38.998,0.0,28.499999999963805,20.0,0.0,29.9999999999997,0,3
66,34,After Learning,16.875712124999996,25.721249999998587,18.0270765,0.0,0.0,27.074999999999857,18.9998784,0.0,28.5,19.999998,0.0,30.0,0,3
67,34,After Relearning,16.875712124999996,25.721249999998587,18.0270765,0.0,0.0,27.074999999999857,38.99799998099999,0.0,28.5,19.9999999998,0.0,30.0,0,3
68,35,After Learning,17.138973234149997,25.721249999999955,18.0495774495,0.0,0.0,27.074999999999996,18.99998613,0.0,28.5,19.9999998,0.0,30.0,0,3
69,35,After Relearning,17.138973234149997,25.721249999999955,18.0495774495,0.0,0.0,27.074999999999996,38.997999997929,0.0,28.5,19.999999999979998,0.0,30.0,0,3
70,36,After Learning,17.144159828013773,25.721247903231145,18.0495774495,0.0,0.0,27.074999852305876,18.99998613,0.0,28.4999999968935,19.9999998,0.0,29.99999999997,0,3
71,36,After Relearning,17.144159828013773,25.721247903231145,18.0495774495,0.0,0.0,27.074999852305876,38.997999997929,0.0,28.499999999999588,19.999999999979998,0.0,29.999999999999996,0,3
72,37,After Learning,17.146623556979996,25.72124999999243,18.049945886099998,0.0,0.0,27.074999999996976,18.999998442000003,0.0,28.499999999999957,19.99999998,0.0,30.0,0,3
73,37,After Relearning,17.146623556979996,25.72124999999243,18.049945886099998,0.0,0.0,27.074999999996976,38.9979999997758,0.0,28.5,19.999999999998,0.0,30.0,0,3
74,38,After Learning,17.14749999998371,25.719088512235565,18.049999999999837,0.0,0.0,27.074899091474997,19.0,0.0,28.499997663,20.0,0.0,29.99999997,0,3
75,38,After Relearning,17.14749999998371,25.719088512235565,18.049999999999837,0.0,0.0,27.074899091474997,38.998,0.0,28.4999999996637,20.0,0.0,29.999999999997,0,3
76,39,After Learning,17.14749968146839,25.65108243,18.0499998883788,0.0,0.0,27.0702212625,18.999999999775795,0.0,28.4998176,19.999999999998,0.0,29.999997,0,3
77,39,After Relearning,17.14749968146839,25.65108243,18.0499998883788,0.0,0.0,27.0702212625,38.99799999999997,0.0,28.4999999715,20.0,0.0,29.9999999997,0,3
78,40,After Learning,17.1475,0.0,18.05,0.0,0.0,23.685209999999998,19.0,0.0,28.39455,20.0,0.0,29.997,0,2
79,40,After Relearning,17.1475,0.0,18.05,0.0,0.0,23.685209999999998,38.998,0.0,28.499979194999998,20.0,0.0,29.9999997,0,2
80,41,After Learning,15.75066465,25.721249999999984,17.9481258,0.0,0.0,27.074999999999996,18.998955,0.0,28.5,19.99998,0.0,30.0,0,3
81,41,After Relearning,15.75066465,25.721249999999984,17.9481258,0.0,0.0,27.074999999999996,38.9979998271,0.0,28.5,19.999999998,0.0,30.0,0,3
82,42,After Learning,16.886962599749996,25.721249999999998,18.0270765,0.0,0.0,27.075,18.998955,0.0,28.5,19.99998,0.0,30.0,0,3
83,42,After Relearning,16.886962599749996,25.721249999999998,18.0270765,0.0,0.0,27.075,38.9979998271,0.0,28.5,19.999999998,0.0,30.0,0,3
84,43,After Learning,17.147489393516757,25.72124999999992,18.0499978619775,0.0,0.0,27.074999999999996,18.999999981,0.0,28.5,19.9999999998,0.0,30.0,0,3
85,43,After Relearning,17.147489393516757,25.72124999999992,18.0499978619775,0.0,0.0,27.074999999999996,38.99799999999742,0.0,28.5,19.99999999999998,0.0,30.0,0,3
86,44,After Learning,17.140098281624997,25.721249999248112,18.0495774495,0.0,0.0,27.074999999979607,18.999998442000003,0.0,28.499999999999996,19.99999998,0.0,30.0,0,3
87,44,After Relearning,17.140098281624997,25.721249999248112,18.0495774495,0.0,0.0,27.074999999979607,38.9979999997758,0.0,28.5,19.999999999998,0.0,30.0,0,3
88,45,After Learning,17.144469091065375,25.721249999890876,18.04966955865,0.0,0.0,27.074999999996976,18.999998442000003,0.0,28.499999999999957,19.99999998,0.0,30.0,0,3
89,45,After Relearning,17.144469091065375,25.721249999890876,18.04966955865,0.0,0.0,27.074999999996976,38.9979999997758,0.0,28.5,19.999999999998,0.0,30.0,0,3
90,46,After Learning,17.14749851765178,25.721249927474503,18.049999901537248,0.0,0.0,27.074999997377788,18.999999997929002,0.0,28.499999999963805,19.999999999979998,0.0,29.9999999999997,0,3
91,46,After Relearning,17.14749851765178,25.721249927474503,18.049999901537248,0.0,0.0,27.074999997377788,38.99799999999972,0.0,28.499999999999996,19.999999999999996,0.0,30.0,0,3
92,47,After Learning,17.147499274347464,25.721249998782824,18.049999979566856,0.0,0.0,27.074999999971315,18.99999999997587,0.0,28.499999999999588,19.9999999999998,0.0,29.999999999999996,0,3
93,47,After Relearning,17.147499274347464,25.721249998782824,18.049999979566856,0.0,0.0,27.074999999971315,38.998,0.0,28.5,20.0,0.0,30.0,0,3
94,48,After Learning,17.14749989826504,25.71642862999327,18.049999997146546,0.0,0.0,27.07436617425,18.999999999997417,0.0,28.499979194999998,19.99999999999998,0.0,29.9999997,0,3
95,48,After Relearning,17.14749989826504,25.71642862999327,18.049999997146546,0.0,0.0,27.07436617425,38.998,0.0,28.4999999968935,20.0,0.0,29.99999999997,0,3
96,49,After Learning,11.250474749999999,25.721249999999998,17.500738499999997,0.0,0.0,27.075,18.99126,0.0,28.5,19.9998,0.0,30.0,0,3
97,49,After Relearning,11.250474749999999,25.721249999999998,17.500738499999997,0.0,0.0,27.075,38.997998442000004,0.0,28.5,19.99999998,0.0,30.0,0,3
98,50,After Learning,17.14749999999999,0.0,18.05,0.0,0.0,19.737675,19.0,0.0,27.701999999999998,20.0,0.0,29.97,0,2
99,50,After Relearning,17.14749999999999,0.0,18.05,0.0,0.0,19.737675,38.998,0.0,28.4998176,20.0,0.0,29.999997,0,2
100,51,After Learning,11.250474749999999,25.72124999999991,13.158449999999998,0.0,0.0,27.074999999999996,18.468,0.0,28.5,19.98,0.0,30.0,0,3
101,51,After Relearning,11.250474749999999,25.72124999999991,13.158449999999998,0.0,0.0,27.074999999999996,38.9978784,0.0,28.5,19.999998,0.0,30.0,0,3
102,52,After Learning,17.077095623025,25.721249999998964,18.01391805,0.0,0.0,27.07499999999966,18.998955,0.0,28.499999999999996,19.99998,0.0,30.0,0,3
103,52,After Relearning,17.077095623025,25.721249999998964,18.01391805,0.0,0.0,27.07499999999966,38.9979998271,0.0,28.5,19.999999998,0.0,30.0,0,3
104,53,After Learning,16.988216872499997,25.721249999760648,17.895491999999997,0.0,0.0,27.07499999998691,18.99126,0.0,28.499999999999957,19.9998,0.0,30.0,0,3
105,53,After Relearning,16.988216872499997,25.721249999760648,17.895491999999997,0.0,0.0,27.07499999998691,38.997998442000004,0.0,28.5,19.99999998,0.0,30.0,0,3
106,54,After Learning,17.14640979795975,25.72124999999992,18.049945886099998,0.0,0.0,27.074999999999996,18.999998442000003,0.0,28.5,19.99999998,0.0,30.0,0,3
107,54,After Relearning,17.14640979795975,25.72124999999992,18.049945886099998,0.0,0.0,27.074999999999996,38.9979999997758,0.0,28.5,19.999999999998,0.0,30.0,0,3
108,55,After Learning,17.14749999961438,25.720002838318493,18.04999999999798,0.0,0.0,27.074970147105,18.999999999999968,0.0,28.49999974065,20.0,0.0,29.999999997,0,3
109,55,After Relearning,17.14749999961438,25.720002838318493,18.04999999999798,0.0,0.0,27.074970147105,38.998,0.0,28.499999999963805,20.0,0.0,29.9999999999997,0,3
110,56,After Learning,17.147499999862696,25.713590067710996,18.04999999992298,0.0,0.0,27.0702212625,18.999999999999723,0.0,28.4998176,19.999999999999996,0.0,29.999997,0,3
111,56,After Relearning,17.147499999862696,25.713590067710996,18.04999999992298,0.0,0.0,27.0702212625,38.998,0.0,28.4999999715,20.0,0.0,29.9999999997,0,3
112,57,After Learning,17.146522302707247,25.72124999955451,18.049182696,0.0,0.0,27.074999999973286,18.99998613,0.0,28.499999999999588,19.9999998,0.0,29.999999999999996,0,3
113,57,After Relearning,17.146522302707247,25.72124999955451,18.049182696,0.0,0.0,27.074999999973286,38.997999997929,0.0,28.5,19.999999999979998,0.0,30.0,0,3
114,58,After Learning,17.14747904307999,25.721249999999873,18.04999325652,0.0,0.0,27.074999999999996,18.999999981,0.0,28.5,19.9999999998,0.0,30.0,0,3
115,58,After Relearning,17.14747904307999,25.721249999999873,18.04999325652,0.0,0.0,27.074999999999996,38.99799999999742,0.0,28.5,19.99999999999998,0.0,30.0,0,3
116,59,After Learning,17.147499670825443,25.721249999999173,18.04999998838302,0.0,0.0,27.07499999999995,18.999999999775795,0.0,28.5,19.999999999998,0.0,30.0,0,3
117,59,After Relearning,17.147499670825443,25.721249999999173,18.04999998838302,0.0,0.0,27.07499999999995,38.99799999999997,0.0,28.5,20.0,0.0,30.0,0,3
118,60,After Learning,17.14748827971976,25.72097690442235,18.04999325652,0.0,0.0,27.0749879110125,18.999999827099998,0.0,28.49999974065,19.999999998,0.0,29.999999997,0,3
119,60,After Relearning,17.14748827971976,25.72097690442235,18.04999325652,0.0,0.0,27.0749879110125,38.99799999997587,0.0,28.499999999963805,19.9999999999998,0.0,29.9999999999997,0,3
120,61,After Learning,17.1475,16.875712125,18.05,0.0,0.0,25.6589775,19.0,0.0,28.39455,20.0,0.0,29.997,0,2
121,61,After Relearning,17.1475,16.875712125,18.05,0.0,0.0,25.6589775,38.998,0.0,28.499979194999998,20.0,0.0,29.9999997,0,2
122,62,After Learning,17.147499834519852,25.721249999032587,18.049999998646605,0.0,0.0,27.07499999995355,18.99999999997587,0.0,28.499999999999588,19.9999999999998,0.0,29.999999999999996,0,3
123,62,After Relearning,17.147499834519852,25.721249999032587,18.049999998646605,0.0,0.0,27.07499999995355,38.998,0.0,28.5,20.0,0.0,30.0,0,3
124,63,After Learning,17.147499999989805,25.381071035999998,18.04999999999977,0.0,0.0,27.0583786575,18.999999999999996,0.0,28.4998176,20.0,0.0,29.999997,0,3
125,63,After Relearning,17.147499999989805,25.381071035999998,18.04999999999977,0.0,0.0,27.0583786575,38.998,0.0,28.4999999715,20.0,0.0,29.9999999997,0,3
126,64,After Learning,17.147499967106697,25.72124802640697,18.049999998646605,0.0,0.0,27.074999893754992,18.99999999997587,0.0,28.4999999996637,19.9999999999998,0.0,29.999999999997,0,3
127,64,After Relearning,17.147499967106697,25.72124802640697,18.049999998646605,0.0,0.0,27.074999893754992,38.998,0.0,28.499999999999957,20.0,0.0,30.0,0,3
128,65,After Learning,16.93196449875,25.721249999984508,17.85601665,0.0,0.0,27.074999999998948,18.998955,0.0,28.499999999999996,19.99998,0.0,30.0,0,3
129,65,After Relearning,16.93196449875,25.721249999984508,17.85601665,0.0,0.0,27.074999999998948,38.9979998271,0.0,28.5,19.999999998,0.0,30.0,0,3
130,66,After Learning,17.147499999999965,0.0,18.05,0.0,0.0,19.737675,19.0,0.0,27.701999999999998,20.0,0.0,29.97,0,2
131,66,After Relearning,17.147499999999965,0.0,18.05,0.0,0.0,19.737675,38.998,0.0,28.4998176,20.0,0.0,29.999997,0,2
132,67,After Learning,15.75066465,25.72124999999986,17.105985,0.0,0.0,27.074999999999996,18.929699999999997,0.0,28.5,19.998,0.0,30.0,0,3
133,67,After Relearning,15.75066465,25.72124999999986,17.105985,0.0,0.0,27.074999999999996,38.99798613,0.0,28.5,19.9999998,0.0,30.0,0,3
134,68,After Learning,17.147499999140567,25.713522564862497,18.049999999978247,0.0,0.0,27.07436617425,18.999999999999723,0.0,28.499979194999998,19.999999999999996,0.0,29.9999997,0,3
135,68,After Relearning,17.147499999140567,25.713522564862497,18.049999999978247,0.0,0.0,27.07436617425,38.998,0.0,28.4999999968935,20.0,0.0,29.99999999997,0,3
136,69,After Learning,16.583199781499996,25.721249997239994,17.98760115,0.0,0.0,27.07499999984302,18.998955,0.0,28.499999999999588,19.99998,0.0,29.999999999999996,0,3
137,69,After Relearning,16.583199781499996,25.721249997239994,17.98760115,0.0,0.0,27.07499999984302,38.9979998271,0.0,28.5,19.999999998,0.0,30.0,0,3
138,70,After Learning,17.106346857374998,25.72124999999995,18.0495774495,0.0,0.0,27.074999999999996,18.99998613,0.0,28.5,19.9999998,0.0,30.0,0,3
139,70,After Relearning,17.106346857374998,25.72124999999995,18.0495774495,0.0,0.0,27.074999999999996,38.997999997929,0.0,28.5,19.999999999979998,0.0,30.0,0,3
140,71,After Learning,11.250474749999999,25.721249999990352,17.105985,0.0,0.0,27.074999999998948,18.998955,0.0,28.499999999999996,19.99998,0.0,30.0,0,3
141,71,After Relearning,11.250474749999999,25.721249999990352,17.105985,0.0,0.0,27.074999999998948,38.9979998271,0.0,28.5,19.999999998,0.0,30.0,0,3
142,72,After Learning,17.14749999999988,25.721015381045998,18.049999999999997,0.0,0.0,27.07498988478,19.0,0.0,28.49999974065,20.0,0.0,29.999999997,0,3
143,72,After Relearning,17.14749999999988,25.721015381045998,18.049999999999997,0.0,0.0,27.07498988478,38.998,0.0,28.499999999963805,20.0,0.0,29.9999999999997,0,3
144,73,After Learning,16.425693134999996,25.721249999999884,18.034445232,0.0,0.0,27.07499999999996,18.99998613,0.0,28.5,19.9999998,0.0,30.0,0,3
145,73,After Relearning,16.425693134999996,25.721249999999884,18.034445232,0.0,0.0,27.07499999999996,38.997999997929,0.0,28.5,19.999999999979998,0.0,30.0,0,3
146,74,After Learning,17.14748005562272,25.721249999733587,18.049998783069,0.0,0.0,27.074999999973286,18.999999981,0.0,28.499999999999588,19.9999999998,0.0,29.999999999999996,0,3
147,74,After Relearning,17.14748005562272,25.721249999733587,18.049998783069,0.0,0.0,27.074999999973286,38.99799999999742,0.0,28.5,19.99999999999998,0.0,30.0,0,3
148,75,After Learning,17.139198243644998,25.72124999993252,18.049182696,0.0,0.0,27.074999999973286,18.99998613,0.0,28.499999999999588,19.9999998,0.0,29.999999999999996,0,3
149,75,After Relearning,17.139198243644998,25.72124999993252,18.049182696,0.0,0.0,27.074999999973286,38.997999997929,0.0,28.5,19.999999999979998,0.0,30.0,0,3
150,76,After Learning,17.14749999999309,25.721164899855427,18.049999999999976,0.0,0.0,27.074999852305876,19.0,0.0,28.4999999968935,20.0,0.0,29.99999999997,0,3
151,76,After Relearning,17.14749999999309,25.721164899855427,18.049999999999976,0.0,0.0,27.074999852305876,38.998,0.0,28.499999999999588,20.0,0.0,29.999999999999996,0,3
152,77,After Learning,17.14749997377114,25.72018847115187,18.04999999984403,0.0,0.0,27.07436617425,18.999999999997417,0.0,28.499979194999998,19.99999999999998,0.0,29.9999997,0,3
153,77,After Relearning,17.14749997377114,25.72018847115187,18.04999999984403,0.0,0.0,27.07436617425,38.998,0.0,28.4999999968935,20.0,0.0,29.99999999997,0,3
154,78,After Learning,17.147492759658807,25.721249959892813,18.049999309407,0.0,0.0,27.07499998257453,18.999999997929002,0.0,28.4999999996637,19.999999999979998,0.0,29.999999999997,0,3
155,78,After Relearning,17.147492759658807,25.721249959892813,18.049999309407,0.0,0.0,27.07499998257453,38.99799999999972,0.0,28.499999999999957,19.999999999999996,0.0,30.0,0,3
156,79,After Learning,17.147499999999887,25.710147422437498,18.05,0.0,0.0,27.07436617425,19.0,0.0,28.499979194999998,20.0,0.0,29.9999997,0,3
157,79,After Relearning,17.147499999999887,25.710147422437498,18.05,0.0,0.0,27.07436617425,38.998,0.0,28.4999999968935,20.0,0.0,29.99999999997,0,3
158,80,After Learning,17.147493331182922,25.72124999975954,18.049999901537248,0.0,0.0,27.074999999973286,18.999999997929002,0.0,28.499999999999588,19.999999999979998,0.0,29.999999999999996,0,3
159,80,After Relearning,17.147493331182922,25.72124999975954,18.049999901537248,0.0,0.0,27.074999999973286,38.99799999999972,0.0,28.5,19.999999999999996,0.0,30.0,0,3
160,81,After Learning,17.101846667474998,25.721249997181914,18.046814174999998,0.0,0.0,27.074999999973286,18.9998784,0.0,28.499999999999588,19.999998,0.0,29.999999999999996,0,3
161,81,After Relearning,17.101846667474998,25.721249997181914,18.046814174999998,0.0,0.0,27.074999999973286,38.99799998099999,0.0,28.5,19.9999999998,0.0,30.0,0,3
162,82,After Learning,17.140098281624997,25.721249999998722,18.04966955865,0.0,0.0,27.07499999999966,18.999998442000003,0.0,28.499999999999996,19.99999998,0.0,30.0,0,3
163,82,After Relearning,17.140098281624997,25.721249999998722,18.04966955865,0.0,0.0,27.07499999999966,38.9979999997758,0.0,28.5,19.999999999998,0.0,30.0,0,3
164,83,After Learning,17.0377189614,25.72124999999965,17.9481258,0.0,0.0,27.074999999999996,18.998955,0.0,28.5,19.99998,0.0,30.0,0,3
165,83,After Relearning,17.0377189614,25.72124999999965,17.9481258,0.0,0.0,27.074999999999996,38.9979998271,0.0,28.5,19.999999998,0.0,30.0,0,3
166,84,After Learning,17.147499204830776,25.721245903273626,18.0499991778225,0.0,0.0,27.07499876673375,18.999999981,0.0,28.4999999715,19.9999999998,0.0,29.9999999997,0,3
167,84,After Relearning,17.147499204830776,25.721245903273626,18.0499991778225,0.0,0.0,27.07499876673375,38.99799999999742,0.0,28.499999999996124,19.99999999999998,0.0,29.99999999999997,0,3
