,Model,Condition,Simulation,Phase,Episode,State,Action,RPE,VS1A2,VS1A3,VS2A4,VS2A5,VS3A5,VS3A6,VS4A7,VS5A8,VS6A9,VS7A10,VS8A10,VS9A10,VS10A11
33,ModelBased,Control,1,1,10,8,10,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
34,ModelBased,Control,1,1,11,1,2,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
35,ModelBased,Control,1,1,11,2,5,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
36,ModelBased,Control,1,1,11,5,8,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
37,ModelBased,Control,1,1,11,8,10,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
38,ModelBased,Control,1,1,12,1,3,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
39,ModelBased,Control,1,1,12,3,5,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
40,ModelBased,Control,1,1,12,5,8,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
41,ModelBased,Control,1,1,12,8,10,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
42,ModelBased,Control,1,1,13,3,5,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
43,ModelBased,Control,1,1,13,5,8,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
44,ModelBased,Control,1,1,13,8,10,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
45,ModelBased,Control,1,1,14,2,4,0.0,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.9985,0.0,27.0,0.0,0.0,0.0,0.0
46,ModelBased,Control,1,1,14,4,7,0.0015000000000000568,10.152109687499998,0.0,14.248574999999999,0.0,0.0,0.0,14.99985,0.0,27.0,0.0,0.0,0.0,0.0
47,ModelBased,Control,1,1,14,7,10,0.0,10.152109687499998,0.0,14.2498575,0.0,0.0,0.0,14.99985,0.0,27.0,0.0,0.0,0.0,0.0
48,ModelBased,Control,1,1,15,4,7,0.0001499999999996504,10.15302346875,0.0,14.2498575,0.0,0.0,0.0,14.999985,0.0,27.0,0.0,0.0,0.0,0.0
49,ModelBased,Control,1,1,15,7,10,0.0,10.15302346875,0.0,14.24998575,0.0,0.0,0.0,14.999985,0.0,27.0,0.0,0.0,0.0,0.0
50,ModelBased,Control,1,1,16,2,5,0.0,10.153114846874999,0.0,14.24998575,0.0,0.0,0.0,14.999985,0.0,27.0,0.0,0.0,0.0,0.0
51,ModelBased,Control,1,1,16,5,8,0.0,10.153114846874999,0.0,14.24998575,0.0,0.0,0.0,14.999985,0.0,27.0,0.0,0.0,0.0,0.0
52,ModelBased,Control,1,1,16,8,10,0.0,10.153114846874999,0.0,14.24998575,0.0,0.0,0.0,14.999985,0.0,27.0,0.0,0.0,0.0,0.0
53,ModelBased,Control,1,1,17,3,6,0.0,10.153114846874999,0.0,14.24998575,0.0,0.0,25.65,14.999985,0.0,27.0,0.0,0.0,0.0,0.0
54,ModelBased,Control,1,1,17,6,9,3.0,10.153114846874999,18.275624999999998,14.24998575,0.0,0.0,25.65,14.999985,0.0,29.7,0.0,0.0,0.0,0.0
